Datetime,Electric,Water,Gas
2018-05-30,2628.92,8.16,245.629
2018-05-31,2417.24,8.4,234.46499999999997
2018-06-01,2406.56,8.56,223.29999999999998
2018-06-02,1542.92,0.2,167.475
2018-06-03,1492.76,0.2,178.64
2018-06-04,2702.04,10.32,245.63
2018-06-05,2684.88,10.4,256.79499999999996
2018-06-06,2460.32,9.52,245.63
2018-06-07,2553.36,10.0,245.628
2018-06-08,2619.36,8.48,234.46499999999997
2018-06-09,1450.48,0.24,200.96999999999997
2018-06-10,1424.36,0.24,178.64
2018-06-11,2381.32,10.96,346.11499999999995
2018-06-12,2683.4,10.959,312.62
2018-06-13,2614.04,10.8,245.63
2018-06-14,2602.24,10.16,245.629
2018-06-15,2368.16,11.200000000000001,245.629
2018-06-16,1583.84,2.8,189.80499999999998
2018-06-17,1562.56,2.16,189.80499999999998
2018-06-18,2417.76,6.88,234.46499999999997
2018-06-19,2643.56,7.36,234.46499999999997
2018-06-20,2531.08,7.36,223.29899999999998
2018-06-21,2286.76,8.16,245.63
2018-06-22,2112.68,7.44,256.79499999999996
2018-06-23,1452.76,2.88,234.46499999999997
2018-06-24,1467.16,3.44,245.629
2018-06-25,2456.04,15.040000000000001,234.46499999999997
2018-06-26,2540.64,13.44,223.29899999999998
2018-06-27,2657.12,12.32,223.29999999999998
2018-06-28,2538.52,13.84,223.29899999999998
2018-06-29,2398.64,16.373,212.135
2018-06-30,1647.08,10.692,189.80499999999998
2018-07-01,1621.48,10.209,178.64
2018-07-02,2476.56,17.84,212.134
2018-07-03,2394.72,18.72,223.29899999999998
2018-07-04,2384.08,14.72,178.64
2018-07-05,2486.64,15.92,133.98
2018-07-06,2418.76,15.360000000000001,133.98
2018-07-07,1842.2,7.439,111.64999999999999
2018-07-08,1486.6,3.6,0.0
2018-07-09,2518.12,12.32,133.98
2018-07-10,2534.8,13.812000000000001,145.14499999999998
2018-07-11,2400.201,13.786999999999999,167.474
2018-07-12,2511.119,18.0,178.63899999999998
2018-07-13,2305.52,15.281,156.31
2018-07-14,1476.12,9.92,11.165
2018-07-15,1424.64,5.04,11.165
2018-07-16,2378.08,12.88,122.815
2018-07-17,2425.12,11.516,122.815
2018-07-18,2397.16,12.723,122.815
2018-07-19,2459.2,12.881,122.815
2018-07-20,2423.6,12.64,122.815
2018-07-21,1544.88,9.439,11.165
2018-07-22,1477.52,5.599,11.165
2018-07-23,2601.4,13.681000000000001,122.815
2018-07-24,2525.44,16.32,122.815
2018-07-25,2508.52,15.759,122.814
2018-07-26,2640.72,8.321,100.48499999999999
2018-07-27,2486.04,0.0,89.32
2018-07-28,1435.12,0.0,11.165
2018-07-29,1384.4,0.0,11.165
2018-07-30,2360.36,3.52,111.64999999999999
2018-07-31,2345.56,0.0,122.815
2018-08-01,2236.0,6.88,111.64999999999999
2018-08-02,2395.96,6.96,122.815
2018-08-03,2338.4,4.96,100.484
2018-08-04,1373.84,0.08,11.165
2018-08-05,1412.48,0.16,11.165
2018-08-06,2498.84,5.92,78.155
2018-08-07,2583.96,3.12,78.155
2018-08-08,2450.8,0.0,111.64999999999999
2018-08-09,2476.08,0.0,122.815
2018-08-10,2483.44,4.88,122.815
2018-08-11,1581.32,10.797,22.33
2018-08-12,1536.04,0.68,22.33
2018-08-13,2515.0,5.478,11.165
2018-08-14,2664.04,6.5600000000000005,89.32
2018-08-15,2616.32,6.48,133.98
2018-08-16,2696.56,14.08,133.98
2018-08-17,2415.0,7.28,145.14499999999998
2018-08-18,1614.52,1.68,22.33
2018-08-19,1525.48,0.0,11.165
2018-08-20,2479.52,6.08,122.815
2018-08-21,2594.72,6.0,122.814
2018-08-22,2553.92,6.5600000000000005,133.98
2018-08-23,2241.8,6.88,44.66
2018-08-24,2161.08,5.4399999999999995,0.0
2018-08-25,1290.88,0.0,0.0
2018-08-26,1305.8,0.0,0.0
2018-08-27,1528.1200000000001,0.0,0.0
2018-08-28,1637.96,0.16,0.0
2018-08-29,2393.92,7.599,0.0
2018-08-30,2328.2,7.119,0.0
2018-08-31,2192.56,5.44,0.0
2018-09-01,1378.56,0.0,0.0
2018-09-02,1185.36,0.0,0.0
2018-09-03,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0
2018-09-05,1824.28,6.64,55.824
2018-09-06,2705.96,9.48,167.475
2018-09-07,2569.16,7.24,178.64
2018-09-08,1425.4,0.0,11.165
2018-09-09,1416.88,0.0,22.33
2018-09-10,2659.48,7.6000000000000005,1116.474
2018-09-11,2857.4,8.48,156.31
2018-09-12,2729.4,7.28,1027.155
2018-09-13,2799.44,8.24,859.686
2018-09-14,2806.041,7.5200000000000005,837.357
2018-09-15,1805.76,0.8,1049.484
2018-09-16,1347.04,0.0,22.33
2018-09-17,2618.52,7.122,167.475
2018-09-18,2566.68,8.32,178.64
2018-09-19,2583.76,7.6000000000000005,178.64
2018-09-20,2832.8,8.4,882.0160000000001
2018-09-21,2806.8,7.2,1875.676
2018-09-22,1897.64,0.16,1898.004
2018-09-23,1729.36,0.8,1540.738
2018-09-24,2770.96,7.28,2031.979
2018-09-25,2734.0,8.64,1429.089
2018-09-26,2809.2,8.64,1116.4769999999999
2018-09-27,2626.12,8.88,759.207
2018-09-28,2729.08,8.16,1764.028
2018-09-29,1509.0,0.0,200.96999999999997
2018-09-30,1432.6,0.0,189.80499999999998
2018-10-01,3258.72,11.68,3315.924
2018-10-02,3269.92,12.32,1540.737
2018-10-03,3189.68,12.0,1228.125
2018-10-04,3188.6,12.239,1261.617
2018-10-05,2965.36,9.36,993.6659999999999
2018-10-06,1434.92,0.0,212.135
2018-10-07,1396.08,0.0,200.969
2018-10-08,3292.12,13.84,3126.125
2018-10-09,3133.2,13.92,1462.5819999999999
2018-10-10,3056.8,11.76,1082.984
2018-10-11,3169.96,13.04,848.524
2018-10-12,3156.28,10.8,1395.595
2018-10-13,1998.76,0.24,212.135
2018-10-14,1569.4,0.0,200.96999999999997
2018-10-15,3430.72,12.001,2467.405
2018-10-16,3330.48,12.88,1752.865
2018-10-17,3160.0,10.72,1607.723
2018-10-18,3337.36,12.801,1898.004
2018-10-19,3140.88,10.56,2199.453
2018-10-20,1588.574,1.68,256.79499999999996
2018-10-21,1517.227,2.32,267.96
2018-10-22,3248.68,12.959,2880.498
2018-10-23,3391.56,12.72,1976.157
2018-10-24,3235.3199999999997,10.16,1607.724
2018-10-25,3191.0,12.0,1697.041
2018-10-26,3004.24,9.279,1931.4959999999999
2018-10-27,1882.08,0.0,200.96999999999997
2018-10-28,1686.88,0.0,200.96999999999997
2018-10-29,3380.8,11.120000000000001,4164.44
2018-10-30,3579.16,12.16,4220.267
2018-10-31,3407.2400000000002,9.68,3829.499
2018-11-01,3560.32,10.96,2646.04
2018-11-02,3245.28,8.8,3528.05
2018-11-03,1651.6,0.0,212.134
2018-11-04,1647.56,0.0,200.96999999999997
2018-11-05,3318.2,9.68,3706.688
2018-11-06,3366.16,10.88,2590.219
2018-11-07,3305.72,9.36,2389.252
2018-11-08,3399.72,10.48,2668.37
2018-11-09,3307.6,9.360000000000001,3070.3
2018-11-10,2135.56,0.32,3293.594
2018-11-11,1749.28,0.0,212.135
2018-11-12,3386.72,12.48,3528.052
2018-11-13,3492.36,14.001,3047.9700000000003
2018-11-14,3363.24,12.56,2288.7690000000002
2018-11-15,3373.72,10.88,1964.989
2018-11-16,3173.96,8.08,1752.8590000000002
2018-11-17,1498.88,0.0,0.0
2018-11-18,1721.2,0.08,0.0
2018-11-19,3468.8,10.16,3673.193
2018-11-20,3604.679,11.44,3851.829
2018-11-21,3565.68,10.32,3907.6530000000002
2018-11-22,3632.12,11.200000000000001,3851.828
2018-11-23,3438.44,8.88,3874.162
2018-11-24,1664.0,0.0,200.96999999999997
2018-11-25,1816.12,0.0,212.135
2018-11-26,3526.52,10.56,4309.585
2018-11-27,3694.6,11.120000000000001,4354.243
2018-11-28,3521.28,9.92,3918.817
2018-11-29,3475.56,11.84,3416.404
2018-11-30,3311.04,9.280000000000001,3416.407
2018-12-01,1704.52,8.48,200.96999999999997
2018-12-02,1703.04,0.0,189.80499999999998
2018-12-03,3559.36,11.280000000000001,4030.465
2018-12-04,3747.68,11.360000000000001,4164.441
2018-12-05,3622.48,10.64,3416.403
2018-12-06,3462.32,11.361,2958.652
2018-12-07,3344.36,10.4,2590.214
2018-12-08,2289.6,3.28,3572.708
2018-12-09,1840.88,1.04,0.0
2018-12-10,3543.56,11.68,4008.1310000000003
2018-12-11,3511.32,12.8,3840.664
2018-12-12,3637.28,13.68,4175.604
2018-12-13,3670.6,12.88,4410.063
2018-12-14,3448.56,9.52,4465.886
2018-12-15,2015.72,0.0,223.29899999999998
2018-12-16,1797.72,0.0,212.13299999999998
2018-12-17,3327.48,8.48,5370.227
2018-12-18,3227.76,9.52,4599.865
2018-12-19,3089.64,7.68,4588.698
2018-12-20,2947.16,7.44,4287.253
2018-12-21,2673.12,7.121,4030.464
2018-12-22,1295.44,4.881,200.96999999999997
2018-12-23,1241.04,4.876,200.968
2018-12-24,1828.8,4.881,2378.0879999999997
2018-12-25,1951.12,4.562,212.135
2018-12-26,1803.78,4.718,200.96999999999997
2018-12-27,1715.34,4.319,212.135
2018-12-28,1659.3600000000001,4.4270000000000005,200.96999999999997
2018-12-29,1228.4,4.6530000000000005,200.96999999999997
2018-12-30,1254.64,4.28,212.134
2018-12-31,1784.2,4.32,200.96999999999997
2019-01-01,1879.24,4.16,6453.209
2019-01-02,2966.84,7.759,5102.277
2019-01-03,3066.2799999999997,10.56,4945.9710000000005
2019-01-04,3029.72,6.0,5113.443
2019-01-05,1726.88,0.0,200.96999999999997
2019-01-06,1509.92,0.0,200.96999999999997
2019-01-07,3367.36,11.2,4867.822
2019-01-08,3293.64,11.92,4443.56
2019-01-09,3419.0,10.32,4465.886
2019-01-10,3496.0,13.040000000000001,4354.242
2019-01-11,3139.52,10.08,3874.158
2019-01-12,2024.78,1.52,4175.6050000000005
2019-01-13,1526.9,0.8009999999999999,189.80499999999998
2019-01-14,3308.72,14.32,4410.065
2019-01-15,3328.441,15.52,4119.782
2019-01-16,3436.52,14.88,3840.665
2019-01-17,3479.88,12.64,3996.9719999999998
2019-01-18,3266.56,9.679,4331.914
2019-01-19,1946.84,0.0,212.135
2019-01-20,1874.96,0.08,200.96999999999997
2019-01-21,3594.16,12.56,5113.444
2019-01-22,3675.94,12.88,4867.82
2019-01-23,3426.2599999999998,12.8,4622.195
2019-01-24,3652.2400000000002,13.76,4689.184
2019-01-25,3271.6,11.121,4097.4529999999995
2019-01-26,1518.28,0.0,212.134
2019-01-27,1545.56,0.0,212.135
2019-01-28,3441.6,12.68,4532.87
2019-01-29,3631.36,14.519,4477.046
2019-01-30,3467.4,12.56,4454.715999999999
2019-01-31,3619.36,14.4,4398.893
2019-02-01,3438.8,10.56,4331.906
2019-02-02,1968.2,0.32,223.29999999999998
2019-02-03,1212.479,1.682,413.097
2019-02-04,2106.8,12.96,3516.8830000000003
2019-02-05,2129.76,13.359,3394.071
2019-02-06,1853.44,11.921,4365.403
2019-02-07,1782.16,13.359,4298.416
2019-02-08,1664.72,10.8,3885.322
2019-02-09,660.2,0.468,212.134
2019-02-10,788.4,0.0,200.96999999999997
2019-02-11,1830.2,14.319,5280.9130000000005
2019-02-12,1846.64,12.8,4778.5
2019-02-13,1738.28,10.321,3628.536
2019-02-14,1759.28,14.08,3729.016
2019-02-15,1651.2,11.92,3662.0280000000002
2019-02-16,944.0,1.04,2869.335
2019-02-17,678.199,0.24,200.96999999999997
2019-02-18,1636.84,12.08,3907.652
2019-02-19,1633.8,12.08,3282.429
2019-02-20,1676.48,10.235,2947.488
2019-02-21,1524.92,11.280000000000001,2210.617
2019-02-22,1385.48,11.12,1898.007
2019-02-23,662.16,0.88,189.80499999999998
2019-02-24,685.92,0.4,200.96999999999997
2019-02-25,2619.08,12.56,3215.44
2019-02-26,3067.92,11.68,2266.44
2019-02-27,3012.28,11.44,1987.3220000000001
2019-02-28,3291.04,13.605,2400.417
2019-03-01,3012.04,10.96,2523.226
2019-03-02,1498.88,0.56,200.969
2019-03-03,1485.44,1.2,267.96
2019-03-04,3259.44,12.96,4320.747
2019-03-05,3329.56,14.48,4008.134
2019-03-06,3327.48,17.84,2891.663
2019-03-07,3373.52,25.04,2869.332
2019-03-08,3185.16,15.855,3226.6059999999998
2019-03-09,1520.6,0.0,200.96999999999997
2019-03-10,1686.44,0.03,212.135
2019-03-11,3373.64,12.24,4845.486
2019-03-12,3694.72,20.96,4030.464
2019-03-13,3439.72,31.28,4041.632
2019-03-14,3343.8,22.241,3483.393
2019-03-15,3053.52,10.64,2902.83
2019-03-16,1987.12,1.6800000000000002,3248.934
2019-03-17,1524.48,0.32,290.28999999999996
2019-03-18,3334.2,11.76,4063.958
2019-03-19,3287.0,11.68,3059.136
2019-03-20,3161.7599999999998,11.2,2043.146
2019-03-21,3265.76,13.200000000000001,1741.7
2019-03-22,3136.2,9.84,2277.604
2019-03-23,1529.04,0.0,200.96999999999997
2019-03-24,1526.2,0.0,200.96999999999997
2019-03-25,3009.36,12.08,3304.758
2019-03-26,3299.0,13.36,3215.44
2019-03-27,3233.68,12.4,2322.263
2019-03-28,3008.88,12.64,1540.735
2019-03-29,2790.56,10.08,1462.5819999999999
2019-03-30,1502.28,0.0,200.96999999999997
2019-03-31,1403.68,0.08,189.80399999999997
2019-04-01,3099.88,12.32,3126.121
2019-04-02,3580.24,11.84,2724.191
2019-04-03,3315.8,13.279,3483.393
2019-04-04,3384.32,12.72,3595.038
2019-04-05,2975.56,8.959,2713.028
2019-04-06,1543.921,0.0,212.135
2019-04-07,1356.76,0.0,200.96999999999997
2019-04-08,2840.8,9.52,3327.087
2019-04-09,2980.68,10.241,2858.17
2019-04-10,2928.281,10.72,3528.05
2019-04-11,2864.36,9.28,3539.217
2019-04-12,2729.68,7.38,2858.168
2019-04-13,1412.72,0.0,212.13299999999998
2019-04-14,1382.32,0.0,200.96999999999997
2019-04-15,2645.28,8.8,3684.36
2019-04-16,2679.08,8.953,2043.145
2019-04-17,2554.56,8.08,1953.83
2019-04-18,2434.68,7.92,1585.393
2019-04-19,1585.32,0.02,1406.757
2019-04-20,1203.28,0.0,189.80499999999998
2019-04-21,1167.12,0.0,178.63899999999998
2019-04-22,1486.32,0.0,915.51
2019-04-23,1555.32,0.0,1071.817
2019-04-24,2516.56,7.76,1149.97
2019-04-25,2635.92,8.32,1730.533
2019-04-26,2547.2,6.88,1585.393
2019-04-27,1497.72,0.0,200.96999999999997
2019-04-28,1392.32,0.0,189.80499999999998
2019-04-29,3085.6,12.561,3003.312
2019-04-30,2906.6,12.72,1853.346
2019-05-01,2759.2,11.44,1127.6409999999998
2019-05-02,2992.92,12.72,1964.991
2019-05-03,2911.78,9.525,1853.345
2019-05-04,1585.64,0.0,200.96999999999997
2019-05-05,1507.68,0.0,200.96999999999997
2019-05-06,1745.56,0.0,3293.594
2019-05-07,2944.28,10.881,2165.957
2019-05-08,3176.04,10.56,2612.548
2019-05-09,3083.36,12.08,2400.418
2019-05-10,2685.72,8.96,1663.548
2019-05-11,1389.4,0.0,200.96999999999997
2019-05-12,1378.68,0.0,189.80499999999998
2019-05-13,2499.76,10.398,1663.548
2019-05-14,2599.34,10.96,893.181
2019-05-15,2558.36,10.16,826.194
2019-05-16,2660.8,9.6,937.841
2019-05-17,2672.96,7.92,1585.393
2019-05-18,1427.4,-0.02,189.80499999999998
2019-05-19,1392.28,0.0,189.80499999999998
2019-05-20,2421.68,8.48,893.1819999999999
2019-05-21,2420.8,9.120000000000001,234.46499999999997
2019-05-22,2554.68,9.040000000000001,234.46499999999997
2019-05-23,2450.36,9.439,234.46499999999997
2019-05-24,2298.68,7.76,245.629
2019-05-25,1361.32,0.0,189.80499999999998
2019-05-26,1371.36,0.0,189.80499999999998
2019-05-27,1619.84,0.0,200.96999999999997
2019-05-28,1542.1200000000001,0.0,189.80499999999998
2019-05-29,2473.56,6.640000000000001,234.46499999999997
2019-05-30,2329.84,6.48,223.29999999999998
2019-05-31,2330.44,5.28,212.135
2019-06-01,1443.08,0.08,178.64
2019-06-02,1371.4,0.0,178.64
2019-06-03,2373.0,8.0,234.46499999999997
2019-06-04,2616.2799999999997,8.96,234.46499999999997
2019-06-05,2565.68,9.279,234.46499999999997
2019-06-06,2511.7599999999998,9.040000000000001,234.46499999999997
2019-06-07,2549.7599999999998,7.515,234.46499999999997
2019-06-08,1501.84,0.0,189.80499999999998
2019-06-09,1381.68,0.0,189.80499999999998
2019-06-10,2700.2,9.359,245.629
2019-06-11,3020.88,9.041,1808.686
2019-06-12,2799.6,8.4,1797.522
2019-06-13,2808.64,9.2,1741.6979999999999
2019-06-14,2616.16,9.58,1395.593
2019-06-15,1489.1200000000001,-0.007,200.96999999999997
2019-06-16,1337.68,0.0,189.80499999999998
2019-06-17,2436.68,8.629,223.29999999999998
2019-06-18,2575.88,9.36,245.63
2019-06-19,2701.36,8.644,223.29899999999998
2019-06-20,2508.6,8.667,234.46499999999997
2019-06-21,2251.6,6.713,212.135
2019-06-22,1275.32,-0.001,178.64
2019-06-23,1323.6,0.0,189.80499999999998
2019-06-24,2565.8,7.2,212.135
2019-06-25,2763.18,7.6000000000000005,223.29999999999998
2019-06-26,2552.88,8.48,212.135
2019-06-27,2364.0,8.118,234.46399999999997
2019-06-28,2257.52,6.319,212.135
2019-06-29,1476.64,0.0,178.64
2019-06-30,1358.04,0.0,178.64
2019-07-01,2435.32,7.5200000000000005,212.135
2019-07-02,2517.16,8.159,223.29999999999998
2019-07-03,2317.76,8.16,212.135
2019-07-04,2411.04,7.680000000000001,212.135
2019-07-05,2318.0,6.16,200.969
2019-07-06,1883.4,0.8,189.80499999999998
2019-07-07,1535.88,0.0,167.474
2019-07-08,2478.96,7.36,223.29999999999998
2019-07-09,2629.48,8.32,212.135
2019-07-10,2468.92,8.0,212.135
2019-07-11,2456.08,7.92,200.96999999999997
2019-07-12,2342.88,6.16,0.0
2019-07-13,1481.24,0.0,0.0
2019-07-14,1392.56,0.0,0.0
2019-07-15,2430.32,5.841,0.0
2019-07-16,2410.12,5.92,0.0
2019-07-17,2504.84,6.72,0.0
2019-07-18,2526.48,7.84,133.97899999999998
2019-07-19,2527.92,5.3,223.29999999999998
2019-07-20,1477.64,0.0,178.64
2019-07-21,1412.32,0.0,167.475
2019-07-22,2344.12,6.32,200.969
2019-07-23,2404.4,6.32,189.80499999999998
2019-07-24,2512.88,6.8,189.80499999999998
2019-07-25,2581.36,6.96,178.64
2019-07-26,2556.2,4.8,178.64
2019-07-27,1631.84,0.0,156.31
2019-07-28,1615.6200000000001,0.002,178.64
2019-07-29,2318.42,7.922,189.80499999999998
2019-07-30,2507.2,6.48,200.969
2019-07-31,2681.76,6.32,189.80499999999998
2019-08-01,2383.84,6.158,200.96999999999997
2019-08-02,2346.0,5.516,200.96999999999997
2019-08-03,1453.68,2.654,167.475
2019-08-04,1430.48,4.83,178.64
2019-08-05,2427.04,8.413,189.80399999999997
2019-08-06,2489.44,6.48,206.551
2019-08-07,2504.12,7.2,206.551
2019-08-08,2453.92,7.28,189.80399999999997
2019-08-09,2385.4,4.645,200.96999999999997
2019-08-10,1669.2,0.0,178.63899999999998
2019-08-11,1578.96,0.0,178.64
2019-08-12,2383.881,6.5600000000000005,212.135
2019-08-13,2470.32,7.44,212.134
2019-08-14,2757.96,7.12,212.135
2019-08-15,2702.96,9.44,223.29999999999998
2019-08-16,2706.84,7.28,212.135
2019-08-17,1566.92,0.068,189.80499999999998
2019-08-18,1479.48,-0.002,178.64
2019-08-19,2462.52,6.322,200.96999999999997
2019-08-20,2344.36,6.642,212.135
2019-08-21,2360.92,7.359,200.96999999999997
2019-08-22,2419.36,6.96,212.135
2019-08-23,2266.36,5.199,200.96999999999997
2019-08-24,1383.36,0.0,167.474
2019-08-25,1344.8,0.01,156.31
2019-08-26,1708.32,0.0,167.475
2019-08-27,2430.2,5.84,167.475
2019-08-28,2476.04,6.96,189.80499999999998
2019-08-29,2403.64,6.881,200.96999999999997
2019-08-30,2352.68,5.28,189.80499999999998
2019-08-31,1398.24,0.0,167.475
2019-09-01,1315.32,0.0,178.64
2019-09-02,2366.32,8.16,234.46499999999997
2019-09-03,2399.8,8.48,223.29999999999998
2019-09-04,2534.16,8.72,212.134
2019-09-05,2454.041,8.72,212.134
2019-09-06,2454.76,8.16,212.135
2019-09-07,1377.56,3.2,189.80499999999998
2019-09-08,1364.2,-0.02,189.80499999999998
2019-09-09,2667.677,9.040000000000001,223.29999999999998
2019-09-10,2515.053,8.72,212.134
2019-09-11,2734.402,8.24,122.815
2019-09-12,2822.4,9.200000000000001,189.803
2019-09-13,2603.08,7.36,245.629
2019-09-14,1766.36,2.72,189.80499999999998
2019-09-15,1503.32,0.0,178.64
2019-09-16,2694.44,8.8,212.13199999999998
2019-09-17,2507.92,9.360000000000001,212.135
2019-09-18,2564.32,9.120000000000001,223.29899999999998
2019-09-19,2596.65,9.025,212.135
2019-09-20,2436.06,7.68,111.64899999999999
2019-09-21,1476.76,0.0,0.0
2019-09-22,1552.04,0.065,0.0
2019-09-23,2624.0,9.2,0.0
2019-09-24,2916.88,9.440000000000001,0.0
2019-09-25,2852.68,9.040000000000001,133.97899999999998
2019-09-26,2804.2,8.96,223.29899999999998
2019-09-27,2762.4,7.52,223.29999999999998
2019-09-28,1677.48,0.0,55.824999999999996
2019-09-29,1639.3999999999999,0.0,0.0
2019-09-30,2917.6,11.684,1373.262
2019-10-01,3157.8,11.441,1831.018
2019-10-02,2939.24,10.894,1898.002
2019-10-03,3282.96,11.92,2087.805
2019-10-04,2941.12,9.6,1630.051
2019-10-05,1434.08,0.0,189.80499999999998
2019-10-06,1751.032,2.3600000000000003,189.80399999999997
2019-10-07,3085.8239999999996,12.48,2601.381
2019-10-08,3085.8239999999996,12.48,2043.147
2019-10-09,2937.6639999999998,10.799,1998.4850000000001
2019-10-10,3193.4,12.72,1976.154
2019-10-11,3057.04,9.381,1842.182
2019-10-12,1790.68,0.493,1819.849
2019-10-13,1447.48,0.0,189.80499999999998
2019-10-14,3213.36,12.27,2657.208
2019-10-15,3256.36,12.158,2132.464
2019-10-16,3035.76,11.36,2065.475
2019-10-17,3168.52,13.203,2344.593
2019-10-18,2960.281,9.456,2255.275
2019-10-19,1432.6399999999999,0.008,189.80499999999998
2019-10-20,1456.76,0.0,200.96999999999997
2019-10-21,3187.2,12.401,3170.78
2019-10-22,3179.4,12.959,2266.438
2019-10-23,3133.28,11.92,1797.5230000000001
2019-10-24,3330.12,13.196,1507.239
2019-10-25,3177.8,10.24,1685.874
2019-10-26,1549.08,0.0,200.969
2019-10-27,1742.6399999999999,0.028,189.80499999999998
2019-10-28,3250.24,12.64,3282.428
2019-10-29,3333.48,12.56,2891.667
2019-10-30,3211.04,11.280000000000001,2366.92
2019-10-31,3321.04,13.28,2590.217
2019-11-01,3286.24,9.68,2165.958
2019-11-02,1441.24,0.56,200.96999999999997
2019-11-03,1432.128,2.48,212.134
2019-11-04,3006.9610000000002,10.315,2746.52
2019-11-05,3272.44,11.122,2601.38
2019-11-06,3336.16,9.601,3047.968
2019-11-07,3242.96,11.599,2925.158
2019-11-08,3115.24,9.212,2824.676
2019-11-09,2102.08,0.56,3684.36
2019-11-10,1476.48,0.0,200.96999999999997
2019-11-11,3405.8,12.16,3516.888
2019-11-12,3647.68,13.2,3639.701
2019-11-13,3408.64,11.44,3036.805
2019-11-14,3699.04,12.88,3070.298
2019-11-15,3319.68,9.68,3170.782
2019-11-16,1642.06,0.0,200.96999999999997
2019-11-17,1595.8,0.0,200.96999999999997
2019-11-18,3520.0,13.36,3595.042
2019-11-19,3801.12,13.68,3472.23
2019-11-20,3697.521,11.92,3260.099
2019-11-21,3721.081,13.040000000000001,3706.686
2019-11-22,3266.2400000000002,10.16,3193.11
2019-11-23,1675.16,0.0,212.135
2019-11-24,1577.4,0.02,212.135
2019-11-25,3578.0,13.04,3304.7580000000003
2019-11-26,3572.92,12.959999999999999,2958.652
2019-11-27,3403.68,13.120000000000001,2869.334
2019-11-28,3465.64,12.88,3159.616
2019-11-29,3181.76,9.120000000000001,3338.252
2019-11-30,1973.16,0.0,212.135
2019-12-01,1868.96,0.015,212.135
2019-12-02,3691.2799999999997,19.04,4398.9
2019-12-03,3632.2,19.92,4164.442
2019-12-04,3590.08,12.48,4063.957
2019-12-05,3703.16,14.24,3996.971
2019-12-06,3315.0,10.32,3260.098
2019-12-07,2026.22,0.24,3047.972
2019-12-08,1673.88,9.13,200.96999999999997
2019-12-09,3511.64,12.64,4153.278
2019-12-10,3747.36,12.88,3985.805
2019-12-11,3604.04,12.48,3751.347
2019-12-12,3711.2,13.2,3918.8160000000003
2019-12-13,3338.44,11.040000000000001,3729.017
2019-12-14,1962.52,0.0,0.0
2019-12-15,1804.6399999999999,0.0,0.0
2019-12-16,3442.0,9.200000000000001,4666.85
2019-12-17,3486.0,9.52,4264.923
2019-12-18,3347.0,9.84,4086.291
2019-12-19,3066.64,9.92,3706.689
2019-12-20,2801.2,5.760000000000001,3684.36
2019-12-21,1431.24,0.0,200.96999999999997
2019-12-22,1279.76,0.08,223.297
2019-12-23,1829.76,0.0,1496.0720000000001
2019-12-24,1655.32,0.0,0.0
2019-12-25,1803.68,0.0,0.0
2019-12-26,1911.08,0.0,0.0
2019-12-27,1612.32,0.64,0.0
2019-12-28,1256.8,0.0,0.0
2019-12-29,1229.56,0.0,267.954
2019-12-30,1687.28,0.0,290.28200000000004
2019-12-31,1550.36,0.0,781.53
2020-01-01,1787.16,0.0,6497.862
2020-01-02,2905.4,6.0,6598.341
2020-01-03,2791.72,5.44,4678.017
2020-01-04,1589.2,0.0,223.29999999999998
2020-01-05,1497.56,0.0,200.96999999999997
2020-01-06,3407.12,19.61,5493.04
2020-01-07,3552.0,24.32,5202.758
2020-01-08,3404.32,27.04,4421.229
2020-01-09,3421.52,29.28,4287.253
2020-01-10,3229.4,24.561,4264.922
2020-01-11,2102.88,15.44,2366.9230000000002
2020-01-12,1767.88,12.0,2534.3940000000002
2020-01-13,3420.96,27.44,4733.84
2020-01-14,3433.56,26.73,4164.441
2020-01-15,3327.56,21.845,3494.561
2020-01-16,3404.44,19.04,3606.207
2020-01-17,3293.44,18.4,3427.569
2020-01-18,1888.4,1.835,3650.8630000000003
2020-01-19,1962.44,1.92,3918.817
2020-01-20,3586.88,18.8,4689.182
2020-01-21,3750.84,19.52,4443.558
2020-01-22,3369.681,16.72,3315.924
2020-01-23,3554.12,19.84,3226.605
2020-01-24,3334.6,22.080000000000002,3371.747
2020-01-25,1656.68,1.84,2567.886
2020-01-26,1690.84,1.62,2936.322
2020-01-27,3446.36,20.32,4477.053
2020-01-28,3665.4,20.48,4622.194
2020-01-29,3384.88,17.68,4488.217
2020-01-30,3395.48,18.64,3327.087
2020-01-31,3301.76,16.559,3862.995
2020-02-01,1538.8,4.0,2210.618
2020-02-02,1560.2,0.0,2489.734
2020-02-03,3194.76,14.0,4086.288
2020-02-04,3525.0,22.479,4465.89
2020-02-05,3465.839,11.987,3983.013
2020-02-06,3349.7799999999997,13.119,3865.784
2020-02-07,3174.44,10.48,3885.322
2020-02-08,1690.24,0.8,2288.771
2020-02-09,1734.24,0.0,2902.827
2020-02-10,3480.96,14.24,4778.4980000000005
2020-02-11,3651.32,14.64,5012.959
2020-02-12,3440.4,15.44,4689.183
2020-02-13,3489.12,23.92,4164.4400000000005
2020-02-14,3340.64,12.24,4231.429
2020-02-15,2158.68,1.1199999999999999,2288.77
2020-02-16,1978.4,2.16,681.051
2020-02-17,3440.0,13.52,4722.677
2020-02-18,3536.96,13.52,4521.713
2020-02-19,3574.7200000000003,13.12,4555.203
2020-02-20,3455.28,13.84,3963.477
